ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
40637075292294,simple,,Montanari CM II 3412 Acordeón 3 Registros MI Gris,1,0,visible,No description available,No description available,,,taxable,,1,1,,0,0,,,,,1,,,829.00,Montanari,,,No image available,,,,,,,,,0
40637075325062,simple,,Montanari CM II 3412 Acordeón 3 Registros FA Gris,1,0,visible,No description available,No description available,,,taxable,,1,1,,0,0,,,,,1,,,829.00,Montanari,,,No image available,,,,,,,,,0
40652553355398,simple,,Montanari CM II 3412 Acordeón 3 Registros MI Negro con Rojo,1,0,visible,No description available,No description available,,,taxable,,1,1,,0,0,,,,,1,,,829.00,Montanari,,,No image available,,,,,,,,,0
40652553420934,simple,,Montanari CM II 3412 Acordeón 3 Registros FA Negro con Rojo,1,0,visible,No description available,No description available,,,taxable,,1,1,,0,0,,,,,1,,,829.00,Montanari,,,No image available,,,,,,,,,0
40652608405638,simple,,Montanari CM II 3412 Acordeón 3 Registros FA Morado,1,0,visible,No description available,No description available,,,taxable,,1,1,,0,0,,,,,1,,,829.00,Montanari,,,No image available,,,,,,,,,0
40652608503942,simple,,Montanari CM II 3412 Acordeón 3 Registros MI Morado,1,0,visible,No description available,No description available,,,taxable,,1,1,,0,0,,,,,1,,,829.00,Montanari,,,No image available,,,,,,,,,0
40652608569478,simple,,Montanari CM II 3412 Acordeón 3 Registros SOL Morado,1,0,visible,No description available,No description available,,,taxable,,1,1,,0,0,,,,,1,,,829.00,Montanari,,,No image available,,,,,,,,,0
40652621709446,simple,,Montanari CM II 3412 Acordeón 3 Registros FA Rojo,1,0,visible,No description available,No description available,,,taxable,,1,1,,0,0,,,,,1,,,829.00,Montanari,,,No image available,,,,,,,,,0
31441942806662,simple,,Paquete Montanari 3412 Acordeón 3 Registros SOL Incluye Correas Cantabella y Microfono Shure SM57,1,0,visible,No description available,No description available,,,taxable,,1,1,,0,0,,,,,1,,,829.00,Montanari,,,No image available,,,,,,,,,0
40139996102790,simple,,Montanari 3412 Acordeón 3 Switch SOL Incluye Microfono Kimafun,1,0,visible,1 - Montanari 3412 3 Registros Acordeon Sol 1 - Kimafun Microfono - KM-CX71,1 - Montanari 3412 3 Registros Acordeon Sol 1 - Kimafun Microfono - KM-CX710,,,taxable,,1,1,,0,0,,,,,1,,,749.00,Hermes Music,,,https://accordionproshop.com/cdn/shop/files/Montanari-3412-3-Switch-GCF-Accordion-and-Kimafun-Microphone-Bundle-bundle-www_hermesmusic_com_1600x.jpg?v=1714730673,,,,,,,,,0
40139996266630,simple,,Montanari 3412 3 Registros MI Acordeón Incluye Microfono Kimafun,1,0,visible,1 - Montanari 3412 3 Registros Acordeon Mi 1 - Kimafun Microphone - KM-CX71,1 - Montanari 3412 3 Registros Acordeon Mi 1 - Kimafun Microphone - KM-CX710,,,taxable,,1,1,,0,0,,,,,1,,,749.00,Hermes Music,,,https://accordionproshop.com/cdn/shop/files/Montanari-3412-3-Switch-EAD-Accordion-and-Kimafun-Microphone-Bundle-bundle-www_hermesmusic_com_1600x.jpg?v=1715352938,,,,,,,,,0
31441940873350,simple,,Montanari 3412 Acordeón 3 Registros MI Incluye Correas Cantabella y Shure SM57 Paquete,1,0,visible,No description available,No description available,,,taxable,,1,1,,0,0,,,,,1,,,829.00,Hermes Music,,,No image available,,,,,,,,,0
40683650646150,simple,,Montanari CM II 3412 Acordeón 3 Registros FA Azul,1,0,visible,Descubre el Latido de la Música Norteña Adéntrate en el conmovedor mundo de,"Descubre el Latido de la Música Norteña Adéntrate en el conmovedor mundo de la música norteña con el acordeón Montanari CM II . Este instrumento es una combinación perfecta para los músicos que mantienen cerca de sus corazones los sonidos tradicionales de este preciado género. Con sus bloques de lengüetas hechos a mano y su afinación de estilo italiano, el M ontanari CM II ofrece un sonido fuerte, claro y robusto que encarna la esencia de sus canciones favoritas. Exquisita Artesanía y Diseño El M ontanari CM II destaca por su elegante acabado, lo que lo convierte en algo más que un simple instrumento: es una declaración de clase. Con 34 botones de agudos y 12 de graves, refleja los altos estándares de su inspiración italiana y ofrece la experiencia más completa de su clase. Los tres interruptores proporcionan una gran versatilidad, permitiéndole crear fácilmente paisajes sonoros ricos y complejos. La Versatilidad se une a la Comodidad Ya sea que esté perfeccionando sus habilidades en casa o cautivando a una audiencia con una actuación en vivo, el M ontanari CM II se adapta a cada entorno. Disponible en clave FA. MI, y SOL; también permite la exploración de otras claves, atendiendo a su exploración musical. El estuche rígido y las correas incluidos garantizan que su acordeón esté siempre protegido y listo para viajar. Características de un Vistazo: Color: Azul 34 botones de agudos para control melódico Clave: FA para Auténtico Sonido Norteño 12 botones de bajo para profundidad armónica Bloques de caña incluidos para una calidad de sonido superior Estuche rígido protector y correas para facilitar el transporte Cada nota tocada en el M ontanari CM II resuena con la auténtica vibra de los ritmos norteños, lo que lo convierte en una herramienta esencial para tu expresión musical. Deja que tu talento florezca con este exquisito acordeón. Elegancia Visual y Durabilidad Las imágenes muestran el elegante diseño del M ontanari CM II y el resistente estuche rígido que lo acompaña. El impecable acabado del acordeón y el nuevo diseño de la parrilla reflejan su estética moderna, mientras que la robusta caja de madera alude a la durabilidad y protección de la que disfruta su instrumento. Con sus pestillos seguros y esquinas reforzadas, el estuche rígido promete almacenamiento y transporte seguros, garantizando que su acordeón permanezca en óptimas condiciones dondequiera que lo lleve su música.",,,taxable,,1,1,,0,0,,,,,1,,,829.00,Montanari,,,https://accordionproshop.com/cdn/shop/files/25A9757-Edit_1600x.jpg?v=1712847568,,,,,,,,,0
40683650973830,simple,,Montanari CM II 3412 Acordeón 3 Registros SOL Azul,1,0,visible,Descubre el Latido de la Música Norteña Adéntrate en el conmovedor mundo de,"Descubre el Latido de la Música Norteña Adéntrate en el conmovedor mundo de la música norteña con el acordeón Montanari CM II . Este instrumento es una combinación perfecta para los músicos que mantienen cerca de sus corazones los sonidos tradicionales de este preciado género. Con sus bloques de lengüetas hechos a mano y su afinación de estilo italiano, el M ontanari CM II ofrece un sonido fuerte, claro y robusto que encarna la esencia de sus canciones favoritas. Exquisita Artesanía y Diseño El M ontanari CM II destaca por su elegante acabado, lo que lo convierte en algo más que un simple instrumento: es una declaración de clase. Con 34 botones de agudos y 12 de graves, refleja los altos estándares de su inspiración italiana y ofrece la experiencia más completa de su clase. Los tres interruptores proporcionan una gran versatilidad, permitiéndole crear fácilmente paisajes sonoros ricos y complejos. La Versatilidad se une a la Comodidad Ya sea que esté perfeccionando sus habilidades en casa o cautivando a una audiencia con una actuación en vivo, el M ontanari CM II se adapta a cada entorno. Disponible en clave FA. MI, y SOL; también permite la exploración de otras claves, atendiendo a su exploración musical. El estuche rígido y las correas incluidos garantizan que su acordeón esté siempre protegido y listo para viajar. Características de un Vistazo: Color: Azul 34 botones de agudos para control melódico Clave: SOL para Auténtico Sonido Norteño 12 botones de bajo para profundidad armónica Bloques de caña incluidos para una calidad de sonido superior Estuche rígido protector y correas para facilitar el transporte Cada nota tocada en el M ontanari CM II resuena con la auténtica vibra de los ritmos norteños, lo que lo convierte en una herramienta esencial para tu expresión musical. Deja que tu talento florezca con este exquisito acordeón. Elegancia Visual y Durabilidad Las imágenes muestran el elegante diseño del M ontanari CM II y el resistente estuche rígido que lo acompaña. El impecable acabado del acordeón y el nuevo diseño de la parrilla reflejan su estética moderna, mientras que la robusta caja de madera alude a la durabilidad y protección de la que disfruta su instrumento. Con sus pestillos seguros y esquinas reforzadas, el estuche rígido promete almacenamiento y transporte seguros, garantizando que su acordeón permanezca en óptimas condiciones dondequiera que lo lleve su música.",,,taxable,,1,1,,0,0,,,,,1,,,829.00,Montanari,,,https://accordionproshop.com/cdn/shop/files/Montanari-CM-II-Accordion-3-Switch-3412-GCF-Blue-accordion-www_hermesmusic_com_1600x.jpg?v=1715808868,,,,,,,,,0
40683651334278,simple,,Montanari CM II 3412 Acordeón 3 Registros FA Blanco,1,0,visible,Descubre el Latido de la Música Norteña Adéntrate en el conmovedor mundo de,"Descubre el Latido de la Música Norteña Adéntrate en el conmovedor mundo de la música norteña con el acordeón Montanari Comandante . Este instrumento es una combinación perfecta para los músicos que mantienen cerca de sus corazones los sonidos tradicionales de este preciado género. Con sus bloques de lengüetas hechos a mano y su afinación de estilo italiano, el M ontanari Comandante ofrece un sonido fuerte, claro y robusto que encarna la esencia de sus canciones favoritas. Exquisita Artesanía y Diseño El M ontanari Comandante destaca por su elegante acabado, lo que lo convierte en algo más que un simple instrumento: es una declaración de clase. Con 34 botones de agudos y 12 de graves, refleja los altos estándares de su inspiración italiana y ofrece la experiencia más completa de su clase. Los tres interruptores proporcionan una gran versatilidad, permitiéndole crear fácilmente paisajes sonoros ricos y complejos. La Versatilidad se une a la Comodidad Ya sea que esté perfeccionando sus habilidades en casa o cautivando a una audiencia con una actuación en vivo, el M ontanari Comandante se adapta a cada entorno. Disponible en clave FA. MI, y SOL; también permite la exploración de otras claves, atendiendo a su exploración musical. El estuche rígido y las correas incluidos garantizan que su acordeón esté siempre protegido y listo para viajar. Características de un Vistazo: Color: Blanco 34 botones de agudos para control melódico Clave: FA para Auténtico Sonido Norteño 12 botones de bajo para profundidad armónica Bloques de caña incluidos para una calidad de sonido superior Estuche rígido protector y correas para facilitar el transporte Cada nota tocada en el M ontanari Comandante resuena con la auténtica vibra de los ritmos norteños, lo que lo convierte en una herramienta esencial para tu expresión musical. Deja que tu talento florezca con este exquisito acordeón. Elegancia Visual y Durabilidad Las imágenes muestran el elegante diseño del M ontanari Comandante y el resistente estuche rígido que lo acompaña. El impecable acabado del acordeón y el nuevo diseño de la parrilla reflejan su estética moderna, mientras que la robusta caja de madera alude a la durabilidad y protección de la que disfruta su instrumento. Con sus pestillos seguros y esquinas reforzadas, el estuche rígido promete almacenamiento y transporte seguros, garantizando que su acordeón permanezca en óptimas condiciones dondequiera que lo lleve su música.",,,taxable,,1,1,,0,0,,,,,1,,,829.00,Montanari,,,https://accordionproshop.com/cdn/shop/files/Montanari-CM-II-Accordion-3-Switch-3412-FBE-White-accordion-www_hermesmusic_com_1600x.jpg?v=1715041705,,,,,,,,,0
40683651858566,simple,,Montanari CM II  3412 Acordeón 3 Registros SOL Blanco,1,0,visible,Descubre el Latido de la Música Norteña Adéntrate en el conmovedor mundo de,"Descubre el Latido de la Música Norteña Adéntrate en el conmovedor mundo de la música norteña con el acordeón Montanari Comandante . Este instrumento es una combinación perfecta para los músicos que mantienen cerca de sus corazones los sonidos tradicionales de este preciado género. Con sus bloques de lengüetas hechos a mano y su afinación de estilo italiano, el M ontanari Comandante ofrece un sonido fuerte, claro y robusto que encarna la esencia de sus canciones favoritas. Exquisita Artesanía y Diseño El M ontanari Comandante destaca por su elegante acabado, lo que lo convierte en algo más que un simple instrumento: es una declaración de clase. Con 34 botones de agudos y 12 de graves, refleja los altos estándares de su inspiración italiana y ofrece la experiencia más completa de su clase. Los tres interruptores proporcionan una gran versatilidad, permitiéndole crear fácilmente paisajes sonoros ricos y complejos. La Versatilidad se une a la Comodidad Ya sea que esté perfeccionando sus habilidades en casa o cautivando a una audiencia con una actuación en vivo, el M ontanari Comandante se adapta a cada entorno. Disponible en clave FA. MI, y SOL; también permite la exploración de otras claves, atendiendo a su exploración musical. El estuche rígido y las correas incluidos garantizan que su acordeón esté siempre protegido y listo para viajar. Características de un Vistazo: Color: Blanco 34 botones de agudos para control melódico Clave: SOL para Auténtico Sonido Norteño 12 botones de bajo para profundidad armónica Bloques de caña incluidos para una calidad de sonido superior Estuche rígido protector y correas para facilitar el transporte Cada nota tocada en el M ontanari Comandante resuena con la auténtica vibra de los ritmos norteños, lo que lo convierte en una herramienta esencial para tu expresión musical. Deja que tu talento florezca con este exquisito acordeón. Elegancia Visual y Durabilidad Las imágenes muestran el elegante diseño del M ontanari Comandante y el resistente estuche rígido que lo acompaña. El impecable acabado del acordeón y el nuevo diseño de la parrilla reflejan su estética moderna, mientras que la robusta caja de madera alude a la durabilidad y protección de la que disfruta su instrumento. Con sus pestillos seguros y esquinas reforzadas, el estuche rígido promete almacenamiento y transporte seguros, garantizando que su acordeón permanezca en óptimas condiciones dondequiera que lo lleve su música.",,,taxable,,1,1,,0,0,,,,,1,,,829.00,Montanari,,,https://accordionproshop.com/cdn/shop/files/Montanari-CM-II-Accordion-3-Switch-3412-GCF-White-accordion-www_hermesmusic_com_1600x.jpg?v=1714996586,,,,,,,,,0
40683653595270,simple,,Montanari CM II 3412 Acordeón 3 Registros MI Blanco,1,0,visible,Descubre el Latido de la Música Norteña Adéntrate en el conmovedor mundo de,"Descubre el Latido de la Música Norteña Adéntrate en el conmovedor mundo de la música norteña con el acordeón Montanari Comandante . Este instrumento es una combinación perfecta para los músicos que mantienen cerca de sus corazones los sonidos tradicionales de este preciado género. Con sus bloques de lengüetas hechos a mano y su afinación de estilo italiano, el M ontanari Comandante ofrece un sonido fuerte, claro y robusto que encarna la esencia de sus canciones favoritas. Exquisita Artesanía y Diseño El M ontanari Comandante destaca por su elegante acabado, lo que lo convierte en algo más que un simple instrumento: es una declaración de clase. Con 34 botones de agudos y 12 de graves, refleja los altos estándares de su inspiración italiana y ofrece la experiencia más completa de su clase. Los tres interruptores proporcionan una gran versatilidad, permitiéndole crear fácilmente paisajes sonoros ricos y complejos. La Versatilidad se une a la Comodidad Ya sea que esté perfeccionando sus habilidades en casa o cautivando a una audiencia con una actuación en vivo, el M ontanari Comandante se adapta a cada entorno. Disponible en clave FA. MI, y SOL; también permite la exploración de otras claves, atendiendo a su exploración musical. El estuche rígido y las correas incluidos garantizan que su acordeón esté siempre protegido y listo para viajar. Características de un Vistazo: Color: Blanco 34 botones de agudos para control melódico Clave: MI para Auténtico Sonido Norteño 12 botones de bajo para profundidad armónica Bloques de caña incluidos para una calidad de sonido superior Estuche rígido protector y correas para facilitar el transporte Cada nota tocada en el M ontanari Comandante resuena con la auténtica vibra de los ritmos norteños, lo que lo convierte en una herramienta esencial para tu expresión musical. Deja que tu talento florezca con este exquisito acordeón. Elegancia Visual y Durabilidad Las imágenes muestran el elegante diseño del M ontanari Comandante y el resistente estuche rígido que lo acompaña. El impecable acabado del acordeón y el nuevo diseño de la parrilla reflejan su estética moderna, mientras que la robusta caja de madera alude a la durabilidad y protección de la que disfruta su instrumento. Con sus pestillos seguros y esquinas reforzadas, el estuche rígido promete almacenamiento y transporte seguros, garantizando que su acordeón permanezca en óptimas condiciones dondequiera que lo lleve su música.",,,taxable,,1,1,,0,0,,,,,1,,,829.00,Montanari,,,https://accordionproshop.com/cdn/shop/files/Montanari-CM-II-Accordion-3-Switch-3412-EAD-White-accordion-www_hermesmusic_com_1600x.jpg?v=1715808865,,,,,,,,,0
40681053159558,simple,,Combo Montanari CM II 3412 Acordeón Negro y Rojo con Micrófono Harmonik,1,0,visible,Descubre el Latido de la Música Norteña Adéntrate en el conmovedor mundo de,"Descubre el Latido de la Música Norteña Adéntrate en el conmovedor mundo de la música norteña con el acordeón Montanari CM II . Este instrumento es una combinación perfecta para los músicos que mantienen cerca de sus corazones los sonidos tradicionales de este preciado género. Con sus bloques de lengüetas hechos a mano y su afinación de estilo italiano, el Montanari CM II ofrece un sonido fuerte, claro y robusto que encarna la esencia de sus canciones favoritas. Exquisita Artesanía y Diseño El Montanari CM II destaca por su elegante acabado negro, lo que lo convierte en algo más que un simple instrumento: es una declaración de clase. Con 34 botones de agudos y 12 de graves, refleja los altos estándares de su inspiración italiana y ofrece la experiencia más completa de su clase. Los tres interruptores proporcionan una gran versatilidad, permitiéndole crear fácilmente paisajes sonoros ricos y complejos. La Versatilidad se une a la Comodidad Ya sea que esté perfeccionando sus habilidades en casa o cautivando a una audiencia con una actuación en vivo, el Montanari CM II se adapta a cada entorno. Disponible en clave FA, MI , y SOL también permite la exploración de otras claves, atendiendo a su exploración musical. El estuche rígido y las correas incluidos garantizan que su acordeón esté siempre protegido y listo para viajar. Elegancia Visual y Durabilidad Las imágenes muestran el elegante diseño del Montanari CM II y el resistente estuche rígido que lo acompaña. El impecable acabado del acordeón y el nuevo diseño de la parrilla reflejan su estética moderna, mientras que la robusta caja de madera alude a la durabilidad y protección de la que disfruta su instrumento. Con sus pestillos seguros y esquinas reforzadas, el estuche rígido promete almacenamiento y transporte seguros, garantizando que su acordeón permanezca en óptimas condiciones dondequiera que lo lleve su música.",,,taxable,,1,1,,0,0,,,,,1,,,"1,059.00",Hermes Music,,,https://accordionproshop.com/cdn/shop/files/Combo-Montanari-CM-II-3412-con-Microfono-Harmonik-Negro-con-Rojo-accordion-www_hermesmusic_com_1600x.jpg?v=1715352910,,,,,,,,,0
